위도,경도,제한속도,단속구분,방위
35.28399,128.40263,50,과속단속,-1
35.28004,128.41018,60,과속단속,258
35.27997,128.40967,60,과속단속,259
35.27499,128.39892,50,과속단속,-1
35.27498,128.39882,50,과속단속,-1
35.28440,128.31274,60,과속단속,-1
35.34872,128.43040,50,과속단속,-1
36.36671,128.00850,60,과속단속,-1
36.36665,128.00863,60,과속단속,-1
36.71254,127.21149,50,과속단속,-1
36.59871,127.27595,40,과속단속,-1
36.59882,127.27586,40,과속단속,-1
36.98304,128.34460,60,과속단속,158
37.07457,128.27755,70,과속단속,-1
36.83665,127.17466,110,구간단속,188
36.93421,127.18906,110,구간단속,-1
35.96057,126.71161,30,보호구역,-1
35.82523,126.76105,60,과속단속,-1
35.82531,126.76111,60,과속단속,-1
35.76352,126.95720,60,과속단속,-1
35.73282,127.04406,40,과속단속,-1
35.73250,127.04392,40,과속단속,-1
35.77601,127.01184,40,과속단속,-1
35.76881,126.94004,40,과속단속,-1
35.80605,126.90764,50,과속단속,-1
35.83806,126.90914,60,과속단속,5
35.78803,126.96702,70,과속단속,47
35.78836,126.96661,70,과속단속,-1
37.23039,128.07761,40,보호구역,-1
37.32140,127.96388,40,보호구역,56
37.32180,127.96391,40,보호구역,318
37.36170,127.96119,40,보호구역,-1
37.32840,126.91640,50,과속단속,-1
37.32834,126.91655,50,과속단속,-1
37.35642,126.94346,30,과속단속,-1
37.34102,126.93540,30,과속단속,-1
37.33237,126.92652,50,과속단속,93
37.32113,126.92923,50,과속단속,-1
37.32051,126.92883,50,과속단속,-1
37.31516,126.91606,50,과속단속,-1
35.16414,126.85565,60,과속단속,180
35.20203,126.86548,80,과속단속,11
35.20251,126.81092,60,과속단속,35
35.20228,126.81932,60,과속단속,175
35.16167,126.87691,60,과속단속,271
35.16157,126.87731,60,과속단속,92
36.98513,128.65877,60,과속단속,-1
36.87205,128.59467,60,과속단속,-1
36.82999,128.63584,60,과속단속,225
36.78122,128.53247,30,보호구역,-1
36.86790,128.53565,50,과속단속,-1
36.76551,128.67977,80,과속단속,121
35.64325,128.83750,40,과속단속,-1
36.72045,129.14251,60,과속단속,-1
36.41591,128.13620,60,과속단속,100
36.42780,128.31714,60,과속단속,-1
36.42785,128.31722,60,과속단속,-1
36.48502,128.08990,60,과속단속,-1
36.48728,128.07291,60,과속단속,-1
37.39953,127.27042,30,보호구역,-1
37.35875,126.93859,30,보호구역,-1
37.35926,126.93799,30,보호구역,-1
37.35994,126.93690,50,과속단속,56
37.35576,126.93294,50,과속단속,-1
37.35650,126.93217,50,과속단속,-1
37.35768,126.93189,50,과속단속,236
37.37235,126.94374,30,과속단속,-1
37.37263,126.94386,30,과속단속,-1
37.36429,126.94365,30,과속단속,-1
37.35272,126.92756,50,과속단속,-1
37.36993,126.93719,50,과속단속,-1
37.37042,126.93673,50,과속단속,-1
37.36827,126.93196,30,과속단속,-1
37.36554,126.92808,50,과속단속,-1
37.35397,126.94176,30,과속단속,-1
37.35373,126.94113,30,과속단속,-1
37.34933,126.94061,30,과속단속,-1
37.34874,126.94054,30,과속단속,-1
37.35476,126.95738,50,과속단속,57
37.35533,126.95812,50,과속단속,234
37.35355,126.94977,50,과속단속,-1
37.35387,126.94951,50,과속단속,-1
37.34853,126.95773,30,보호구역,-1
37.34804,126.95814,30,과속단속,-1
37.34465,126.95756,30,보호구역,-1
37.34676,126.94321,50,과속단속,-1
36.61645,127.48610,50,보호구역,-1
36.61644,127.48610,50,보호구역,-1
36.60842,127.49495,30,보호구역,-1
36.61775,127.47699,30,보호구역,-1
36.61083,127.46429,30,보호구역,-1
36.60875,127.46774,30,보호구역,-1
36.70748,127.42407,30,보호구역,-1
36.70676,127.42476,30,보호구역,-1
36.71932,127.42502,30,보호구역,-1
36.74031,127.45867,30,보호구역,-1
36.73671,127.44797,30,보호구역,-1
36.71228,127.41445,30,보호구역,-1
36.70995,127.41636,50,보호구역,-1
36.63432,127.44723,50,과속단속,-1
36.61595,127.44428,60,과속단속,-1
36.62015,127.63846,80,과속단속,-1
36.62296,127.49482,50,과속단속,-1
36.62771,127.32909,30,보호구역,-1
36.67301,127.38976,30,보호구역,-1
36.70663,127.52646,80,과속단속,34
36.74833,127.47169,70,과속단속,68
36.74990,127.47768,70,과속단속,223
35.17585,126.86546,30,보호구역,-1
35.77698,128.96214,50,과속단속,-1
35.57342,128.79088,50,과속단속,-1
35.59813,128.76574,50,과속단속,-1
36.31272,127.42139,30,보호구역,-1
36.31281,127.42122,30,보호구역,-1
36.28507,127.38185,30,보호구역,-1
36.28508,127.38134,30,보호구역,-1
36.33012,127.40190,30,보호구역,-1
36.33004,127.40170,30,보호구역,-1
36.31653,127.38646,50,과속단속,-1
36.31826,127.38614,50,보호구역,-1
36.08123,127.51166,60,과속단속,-1
35.54800,129.36049,70,구간단속,296
35.52430,129.39138,70,구간단속,-1
35.52426,129.39128,70,구간단속,-1
35.44679,129.33439,70,과속단속,-1
35.62449,129.34866,70,과속단속,165
35.62432,129.34882,70,과속단속,346
35.55021,129.38290,50,과속단속,-1
35.54552,129.32460,60,과속단속,342
35.55359,129.30865,60,과속단속,274
35.56177,129.30364,60,과속단속,-1
36.63664,127.65879,30,보호구역,-1
36.61684,127.47838,30,보호구역,-1
36.66582,127.47088,30,보호구역,-1
36.63964,127.43332,30,보호구역,-1
36.62758,127.42232,30,보호구역,-1
36.61849,127.47850,30,보호구역,-1
36.64044,127.42711,30,보호구역,-1
36.47511,127.42611,60,보호구역,182
34.93838,127.54656,30,보호구역,-1
34.95400,127.53091,50,과속단속,-1
34.94402,127.51797,30,보호구역,-1
34.94828,127.51116,30,보호구역,-1
34.94463,127.48779,50,과속단속,-1
34.63103,127.01522,60,과속단속,-1
34.62226,126.92237,60,과속단속,-1
34.68243,126.90722,30,보호구역,-1
34.49901,126.89023,30,보호구역,-1
34.77590,126.97249,30,보호구역,-1
34.67933,126.90197,30,보호구역,-1
34.68596,126.90429,30,과속단속,-1
35.01422,126.53592,30,보호구역,-1
35.06833,126.53258,30,보호구역,-1
35.17704,126.60350,30,보호구역,-1
35.11588,126.60723,30,보호구역,-1
35.06174,126.52343,30,보호구역,-1
35.06254,126.51413,30,보호구역,-1
35.06372,126.51597,30,보호구역,-1
36.85843,128.89836,60,과속단속,-1
36.85835,128.89843,60,과속단속,-1
35.20947,127.23680,60,과속단속,-1
34.87434,128.62895,30,보호구역,117
34.96009,128.23611,50,과속단속,-1
34.96001,128.23618,50,보호구역,-1
35.10601,128.24234,30,과속단속,-1
36.36607,127.37662,30,보호구역,-1
36.36645,127.37673,30,보호구역,-1
34.99170,127.49740,50,과속단속,-1
34.97568,127.53575,30,보호구역,-1
34.97039,127.52041,30,보호구역,-1
34.94292,127.51583,30,보호구역,-1
34.94010,127.52604,30,보호구역,-1
34.94865,127.53044,30,보호구역,-1
34.94288,127.53654,30,보호구역,-1
34.94475,127.54249,30,보호구역,-1
34.92651,127.54755,30,보호구역,-1
34.85816,127.53767,30,보호구역,-1
34.87506,127.45315,30,보호구역,-1
34.94314,127.44757,30,보호구역,-1
34.97381,127.47434,30,보호구역,-1
35.10798,127.49517,50,과속단속,-1
35.09267,127.37927,30,보호구역,-1
34.91542,127.27303,30,보호구역,-1
34.96859,127.48882,50,과속단속,-1
34.97401,127.48941,30,보호구역,-1
34.99023,127.36271,50,과속단속,-1
35.05810,127.27913,30,보호구역,-1
35.07558,127.23980,40,보호구역,-1
34.96209,127.26828,30,보호구역,-1
34.90870,127.34112,30,보호구역,-1
34.84932,127.41487,30,보호구역,-1
34.91375,127.53640,30,보호구역,-1
36.33426,127.36824,50,과속단속,87
36.31158,127.38387,50,과속단속,-1
36.31133,127.38416,50,과속단속,-1
36.29539,127.36101,30,보호구역,-1
36.30739,127.37660,30,보호구역,-1
36.34616,127.36683,30,보호구역,-1
36.34176,127.38500,30,보호구역,-1
36.35582,127.39991,30,보호구역,-1
36.35576,127.39403,30,보호구역,-1
36.34893,127.39387,50,과속단속,-1
36.35107,127.39013,50,과속단속,-1
36.35110,127.38286,50,과속단속,-1
36.35601,127.38306,50,과속단속,-1
36.36200,127.39018,50,과속단속,-1
36.36000,127.39034,50,과속단속,-1
36.35982,127.39338,30,보호구역,-1
36.35746,127.39516,30,과속단속,-1
36.35603,127.39534,30,과속단속,-1
36.34681,127.39352,50,과속단속,-1
36.34327,127.38748,30,보호구역,-1
36.34500,127.36957,50,과속단속,-1
36.34607,127.36837,50,과속단속,-1
36.35612,127.36516,40,과속단속,-1
36.35769,127.36862,50,과속단속,92
36.35629,127.37059,30,보호구역,-1
36.35975,127.37172,30,과속단속,-1
36.36101,127.36837,30,보호구역,-1
36.36223,127.37164,30,보호구역,-1
36.36741,127.37770,30,보호구역,-1
36.32498,127.34597,30,과속단속,-1
36.29602,127.32995,30,과속단속,-1
36.29654,127.33004,30,과속단속,-1
36.30780,127.34801,30,과속단속,-1
36.30818,127.34797,30,과속단속,-1
36.29654,127.33499,30,보호구역,360
36.33653,127.38254,30,보호구역,-1
36.34026,127.38222,30,과속단속,-1
36.31671,127.37121,30,보호구역,-1
36.31824,127.37139,30,보호구역,-1
36.30184,127.35282,30,보호구역,-1
36.30186,127.35313,30,보호구역,-1
36.34084,127.38601,30,보호구역,-1
36.29784,127.34543,60,과속단속,-1
36.32376,127.37023,30,보호구역,-1
36.29623,127.34046,50,과속단속,-1
36.29517,127.34056,30,보호구역,-1
36.29870,127.32930,50,보호구역,-1
36.29641,127.32969,30,과속단속,-1
36.29616,127.33029,30,과속단속,-1
36.29686,127.32681,30,과속단속,-1
36.32117,127.34806,50,과속단속,0
36.30770,127.33733,50,과속단속,-1
36.30803,127.33674,50,과속단속,-1
36.29729,127.37998,30,보호구역,-1
36.29752,127.37978,30,보호구역,-1
36.31164,127.34631,30,보호구역,-1
36.31160,127.34692,30,보호구역,-1
36.33196,127.37117,30,과속단속,-1
36.97580,127.49140,30,보호구역,-1
36.73773,127.45853,70,과속단속,351
36.82747,127.09841,60,과속단속,312
38.27304,127.52484,50,과속단속,-1
38.27300,127.52518,50,과속단속,-1
37.29754,127.93756,30,보호구역,-1
38.23876,127.46981,30,보호구역,-1
38.14659,127.30617,30,보호구역,-1
38.14668,127.30617,30,보호구역,-1
37.46123,126.63206,80,구간단속,22
37.51265,126.62706,80,구간단속,340
37.52299,126.64908,60,구간단속,182
37.54607,126.65000,60,구간단속,184
37.54609,126.65019,60,구간단속,4
37.52302,126.64935,60,구간단속,2
37.50329,126.71905,30,과속단속,-1
37.50401,126.71061,30,과속단속,-1
37.50350,126.71875,30,과속단속,-1
36.53537,127.56977,30,과속단속,-1
36.53521,127.57491,30,과속단속,-1
35.16699,126.91976,50,과속단속,1
35.18575,126.81022,60,과속단속,351
36.30569,127.37315,30,보호구역,-1
36.34384,127.38752,30,보호구역,-1
36.30024,127.34189,30,과속단속,-1
36.32480,127.34566,30,과속단속,-1
37.49721,127.12908,30,보호구역,-1
35.89320,129.01380,40,보호구역,-1
35.96549,128.91837,40,보호구역,-1
35.96190,128.95089,30,보호구역,-1
35.88585,129.22288,60,과속단속,-1
36.19908,129.33797,30,보호구역,-1
36.45024,129.28200,30,보호구역,-1
36.28305,129.37339,30,보호구역,-1
36.41209,129.36890,30,보호구역,-1
36.44848,129.28119,30,보호구역,-1
36.41361,129.36780,30,보호구역,-1
36.28440,129.37263,30,보호구역,-1
36.27165,127.60500,60,구간단속,-1
36.27069,127.61966,60,과속단속,261
37.03881,127.53917,30,보호구역,-1
37.04351,128.31007,70,과속단속,-1
37.02487,128.29385,70,과속단속,-1
36.99865,128.32734,70,과속단속,-1
37.06588,128.29553,70,과속단속,-1
36.94275,127.73265,80,과속단속,262
37.03086,127.60776,60,과속단속,175
37.01398,127.60049,30,보호구역,-1
35.55606,127.71058,50,과속단속,-1
37.46069,127.10390,30,보호구역,-1
37.48561,127.08345,30,보호구역,-1
37.48125,127.05384,50,과속단속,330
37.48484,127.05824,30,보호구역,-1
37.48761,127.07306,30,보호구역,-1
37.48853,127.07408,50,과속단속,158
37.52918,127.11600,30,보호구역,-1
36.01346,129.36386,30,보호구역,-1
36.69862,129.05931,40,보호구역,-1
36.70212,129.12785,30,보호구역,-1
36.55537,128.76099,30,보호구역,-1
36.54674,128.79242,30,보호구역,-1
36.56384,128.69836,30,보호구역,-1
36.56102,128.69266,30,보호구역,-1
35.97983,128.39843,60,과속단속,-1
35.98029,128.56940,50,과속단속,-1
35.81973,128.46288,60,과속단속,-1
37.53001,127.11035,30,보호구역,-1
37.50539,127.07496,30,보호구역,-1
37.48999,127.12834,40,과속단속,-1
37.48443,127.12616,30,보호구역,-1
37.49753,127.14047,30,보호구역,-1
37.59660,126.70770,30,과속단속,-1
37.58540,126.70270,30,과속단속,-1
37.58550,126.70270,30,과속단속,-1
37.50112,126.67201,30,과속단속,-1
37.51121,126.67261,30,과속단속,-1
37.54210,126.67643,30,과속단속,-1
37.54205,126.67702,30,과속단속,-1
37.60287,126.65986,50,과속단속,-1
37.48528,126.71830,50,과속단속,82
37.48482,126.74743,50,과속단속,-1
37.50177,126.72162,50,과속단속,-1
37.51034,126.72576,30,과속단속,-1
35.14222,128.98401,50,과속단속,-1
35.11602,128.84455,60,과속단속,193
36.83795,127.12316,40,과속단속,-1
36.83410,127.12359,40,과속단속,-1
37.61080,127.13203,30,과속단속,-1
37.60465,127.14206,30,보호구역,-1
35.12856,128.49999,60,과속단속,345
35.20715,128.56304,60,과속단속,34
35.63484,127.96365,50,과속단속,-1
35.63480,127.96374,50,과속단속,-1
34.82659,128.35785,30,보호구역,-1
35.46733,127.77174,30,과속단속,-1
35.46733,127.77165,30,과속단속,-1
35.52283,127.77848,70,과속단속,-1
35.51131,127.81111,80,과속단속,132
35.54123,127.81862,50,과속단속,-1
35.19088,126.82567,50,과속단속,271
37.52552,126.70521,50,과속단속,-1
37.52508,126.70490,50,과속단속,-1
37.55879,126.75560,30,과속단속,-1
37.55868,126.75609,30,과속단속,-1
37.60160,126.71100,30,과속단속,-1
37.29240,127.07196,30,보호구역,-1
37.37378,126.80879,50,과속단속,360
37.37376,126.80870,50,과속단속,179
37.24722,127.18998,50,과속단속,329
37.20675,127.00905,30,보호구역,-1
37.33556,127.05895,50,과속단속,-1
37.22806,127.24471,70,과속단속,107
37.24883,127.22780,50,과속단속,-1
37.34155,127.25017,50,과속단속,-1
37.23934,127.21448,30,보호구역,-1
37.70343,126.75942,60,과속단속,-1
37.69352,126.77316,50,과속단속,-1
37.69194,126.77165,30,보호구역,-1
37.69127,126.77027,30,보호구역,-1
37.69561,126.77130,30,보호구역,-1
37.67666,126.75888,30,보호구역,-1
37.67769,126.76231,30,보호구역,-1
37.23314,127.56970,70,과속단속,-1
37.27249,127.13790,50,과속단속,29
37.27565,127.14427,50,과속단속,-1
37.37572,127.11980,50,과속단속,-1
37.24192,127.16862,50,과속단속,-1
37.32205,126.68769,30,보호구역,-1
37.32208,126.68733,30,보호구역,-1
37.44919,127.14229,30,보호구역,-1
37.34831,127.11601,30,보호구역,-1
37.33806,127.11795,30,보호구역,-1
37.16169,127.10950,50,과속단속,-1
37.16143,127.10996,50,과속단속,-1
37.17402,127.10034,30,보호구역,-1
37.52779,127.22167,60,과속단속,169
37.53572,127.21465,50,과속단속,334
37.20932,127.03395,30,보호구역,327
37.20892,127.03407,30,보호구역,146
37.22783,127.04658,30,보호구역,-1
37.22890,127.29080,50,과속단속,-1
37.22913,127.29061,50,과속단속,-1
37.25513,127.22651,30,보호구역,-1
37.39015,127.22996,50,과속단속,-1
37.39478,127.24562,50,과속단속,-1
37.43022,127.23669,50,과속단속,-1
37.41021,127.20276,50,과속단속,-1
37.28608,127.04129,30,보호구역,-1
37.21996,126.94859,30,보호구역,232
37.46396,126.86828,30,보호구역,-1
37.46930,126.87608,30,보호구역,-1
37.46911,126.87569,30,보호구역,-1
37.46384,126.86855,30,보호구역,-1
37.46392,126.87437,30,보호구역,-1
37.46372,126.87404,30,보호구역,-1
37.46725,126.88011,30,보호구역,-1
37.46055,126.88464,30,보호구역,-1
37.46064,126.88480,30,보호구역,-1
37.46722,126.87989,30,보호구역,-1
37.45817,126.88022,30,보호구역,-1
37.45805,126.87987,30,보호구역,-1
37.45266,126.88488,30,보호구역,-1
37.44913,126.88820,30,보호구역,-1
37.44893,126.88805,30,보호구역,-1
37.45260,126.88527,30,보호구역,-1
37.29546,127.54355,70,과속단속,71
37.29748,127.61024,70,과속단속,-1
37.43832,126.87920,30,보호구역,-1
37.43350,126.88539,30,보호구역,-1
37.21284,126.94376,50,과속단속,179
37.27688,127.61239,50,보호구역,-1
37.31177,127.64677,30,보호구역,-1
37.34695,127.18321,50,과속단속,-1
36.49802,127.20649,30,보호구역,-1
36.49786,127.20644,30,보호구역,-1
36.66927,127.21774,40,보호구역,-1
37.03874,126.90439,60,과속단속,168
37.05887,126.90138,60,과속단속,163
37.06386,126.90037,60,과속단속,312
37.34538,126.80667,30,보호구역,-1
37.29950,126.99399,30,보호구역,-1
37.28204,126.99353,30,보호구역,-1
37.28323,126.99607,30,보호구역,-1
37.30125,126.97864,30,보호구역,-1
37.30115,126.98284,30,보호구역,-1
37.29156,126.98302,30,보호구역,-1
37.29539,126.99020,30,보호구역,-1
37.31019,127.00009,30,보호구역,-1
37.30725,127.00618,30,보호구역,-1
37.30791,126.98740,30,보호구역,-1
37.27715,127.02369,30,보호구역,-1
37.28246,127.03920,50,보호구역,306
37.29991,127.03015,30,보호구역,-1
37.60442,126.72903,30,보호구역,6
37.60428,126.72577,30,보호구역,-1
37.61203,126.72727,30,보호구역,90
37.60656,126.72604,30,보호구역,84
37.21303,126.94395,50,과속단속,328
37.22006,126.94918,30,보호구역,51
37.68463,126.36435,30,과속단속,-1
37.67714,126.51189,30,과속단속,-1
37.62255,126.48053,50,과속단속,-1
37.64142,126.48727,50,과속단속,-1
37.63196,126.43319,50,과속단속,-1
37.63473,126.46796,40,과속단속,-1
37.71840,126.39015,30,과속단속,-1
37.65083,126.51810,30,과속단속,-1
37.63586,126.49469,50,과속단속,-1
37.71766,126.45941,50,과속단속,-1
37.67026,126.47577,30,과속단속,-1
37.71791,126.39749,50,과속단속,-1
37.71863,126.39054,30,과속단속,-1
37.65748,126.49286,50,과속단속,-1
37.71813,126.46291,40,과속단속,-1
37.64920,126.44466,30,과속단속,-1
37.65236,126.43632,30,과속단속,-1
37.68870,126.41891,30,과속단속,-1
37.52549,126.75019,50,과속단속,90
37.52566,126.74974,50,과속단속,253
37.52967,126.70574,50,과속단속,62
37.52530,126.69970,50,과속단속,-1
36.49972,127.24031,50,과속단속,188
36.47923,127.26339,50,과속단속,57
36.47926,127.26339,50,과속단속,57
36.59554,127.29629,30,과속단속,134
36.59557,127.29633,30,과속단속,284
37.10907,126.79971,30,보호구역,-1
37.16269,127.07401,30,보호구역,-1
37.32372,126.80077,60,과속단속,261
37.47125,128.84941,50,과속단속,-1
37.41807,128.66611,50,과속단속,-1
37.22268,128.82563,30,과속단속,-1
37.25511,128.78067,30,보호구역,-1
37.25496,128.78053,30,보호구역,-1
37.39440,128.60002,30,보호구역,-1
37.43088,128.66339,30,보호구역,-1
37.27395,128.87189,30,보호구역,-1
37.33757,128.78781,30,보호구역,-1
37.49566,128.84794,30,보호구역,-1
37.31210,127.82249,40,보호구역,49
37.31210,127.82194,40,보호구역,228
37.35043,127.93042,30,보호구역,-1
35.53809,129.33143,60,과속단속,76
37.69553,126.39165,60,과속단속,-1
37.63512,126.52990,60,과속단속,-1
37.71834,126.41416,30,과속단속,-1
37.71874,126.50500,40,과속단속,-1
37.70353,126.32273,30,과속단속,-1
37.66806,126.36146,30,과속단속,-1
36.96684,127.48522,30,보호구역,-1
37.32258,126.83714,30,보호구역,184
37.31306,126.82030,30,보호구역,274
37.30432,126.83558,30,보호구역,259
37.21721,127.04535,30,보호구역,-1
37.31087,126.83642,30,보호구역,4
37.21711,127.04572,30,보호구역,-1
37.31237,126.83449,30,보호구역,274
37.30597,126.82662,30,보호구역,-1
37.28961,127.05802,30,보호구역,-1
37.30634,126.82684,30,보호구역,-1
37.31284,126.82556,30,보호구역,274
37.26168,127.04502,30,보호구역,-1
37.31305,126.82171,30,보호구역,-1
37.23394,127.02472,30,보호구역,-1
37.22119,126.97873,50,과속단속,-1
37.15956,126.90315,30,보호구역,-1
37.23537,126.86625,30,보호구역,-1
37.13328,126.92541,30,보호구역,-1
37.60194,127.42276,30,보호구역,-1
37.13313,126.92582,30,보호구역,-1
37.64317,127.37431,30,보호구역,-1
37.16215,126.86949,30,보호구역,-1
37.15364,127.06359,30,보호구역,-1
37.13017,126.84014,30,보호구역,-1
37.16250,127.07418,30,보호구역,-1
37.54287,127.32523,30,보호구역,-1
37.50929,127.63327,30,보호구역,-1
37.47480,127.63792,30,보호구역,-1
37.48635,127.60831,50,과속단속,82
37.20712,127.04177,30,보호구역,-1
37.20682,127.04186,30,보호구역,-1
37.20126,127.04468,30,보호구역,-1
37.20080,127.04461,30,보호구역,-1
37.32451,126.82654,30,보호구역,-1
37.31046,126.81492,30,보호구역,184
37.33151,126.81674,30,보호구역,-1
37.31307,126.81808,30,보호구역,94
37.31335,126.81502,30,보호구역,274
37.33975,126.82160,30,보호구역,-1
37.33658,126.83051,30,보호구역,-1
35.84997,128.53761,60,과속단속,33
35.85025,128.53638,60,과속단속,235
37.43150,127.25986,70,과속단속,229
37.33798,126.82826,30,보호구역,-1
37.32290,126.83736,30,보호구역,4
37.07421,127.61419,30,보호구역,-1
37.10449,127.64037,30,보호구역,-1
37.11328,127.67671,30,보호구역,-1
36.94879,127.52401,30,보호구역,-1
36.96660,127.48477,30,보호구역,-1
36.93787,126.88964,70,과속단속,300
37.27468,127.44768,60,과속단속,101
35.18589,129.05192,60,구간단속,156
35.20497,129.03339,60,구간단속,104
35.20528,129.03288,60,과속단속,281
35.18745,129.05127,60,과속단속,337
35.18463,129.05311,50,과속단속,41
34.96352,128.65555,60,보호구역,-1
34.96319,128.65575,60,보호구역,-1
34.73628,128.62968,50,보호구역,-1
37.29006,127.48792,60,과속단속,276
37.27986,127.39905,70,과속단속,138
37.28040,127.39909,70,과속단속,-1
37.11534,127.62258,70,과속단속,131
37.39032,126.99710,60,과속단속,-1
37.39306,127.03142,60,과속단속,272
37.38930,126.99666,60,과속단속,283
37.31504,126.95791,50,과속단속,360
37.37570,126.99774,90,과속단속,7
37.33642,127.09788,50,과속단속,-1
37.29338,127.12095,50,과속단속,-1
37.32056,127.11536,50,과속단속,-1
37.32045,127.11191,50,과속단속,-1
37.32023,127.10834,60,과속단속,180
37.32017,127.10834,60,과속단속,180
36.49627,126.70714,50,과속단속,-1
36.44217,126.61375,50,과속단속,-1
36.33963,127.77360,30,보호구역,-1
37.21470,126.98008,50,과속단속,-1
37.19096,126.70147,70,과속단속,106
37.18856,126.71034,70,과속단속,284
37.13654,126.95580,60,과속단속,-1
37.11210,126.96719,70,과속단속,275
37.11167,126.96828,70,과속단속,97
37.16362,127.08749,60,과속단속,14
37.19986,127.00753,50,과속단속,-1
37.17377,127.12334,50,과속단속,85
37.17469,126.98755,60,과속단속,-1
37.19069,127.06869,50,과속단속,119
37.21559,127.03539,50,과속단속,-1
37.54070,127.23101,60,과속단속,224
37.54231,127.22493,50,과속단속,-1
37.52812,127.27553,70,과속단속,-1
37.49339,127.23379,60,과속단속,338
37.54280,127.20715,50,과속단속,-1
37.54710,127.19198,50,과속단속,280
37.00084,127.06271,50,과속단속,128
37.00779,126.97272,70,과속단속,82
36.99602,126.95098,70,과속단속,-1
36.99277,127.13270,50,과속단속,103
36.98550,127.10445,60,과속단속,105
37.30677,126.84338,50,과속단속,184
37.41539,126.80828,30,보호구역,-1
37.38271,126.73587,30,보호구역,-1
37.37287,126.81140,30,보호구역,-1
37.36460,126.73577,30,보호구역,-1
37.43485,126.80454,30,보호구역,-1
37.38754,126.85878,30,보호구역,-1
35.81851,128.73823,50,과속단속,-1
35.81929,128.74316,50,과속단속,-1
35.87730,128.81215,30,과속단속,-1
35.32009,129.02998,70,과속단속,7
35.33190,129.03443,70,과속단속,176
35.17326,128.05998,50,과속단속,148
34.89694,128.64239,60,과속단속,207
35.07279,128.07975,70,과속단속,235
36.24000,128.30374,50,과속단속,203
35.83401,128.73468,60,과속단속,-1
36.04577,129.32812,60,과속단속,54
36.01175,129.34273,50,과속단속,33
36.00934,129.33975,60,과속단속,283
37.54464,126.99005,50,구간단속,219
37.55524,127.00242,50,구간단속,260
37.55511,127.00238,50,구간단속,80
37.54440,126.98988,50,구간단속,219
37.64806,127.02626,30,구간단속,-1
37.65127,127.03467,30,구간단속,-1
37.04862,126.51369,50,과속단속,-1
35.74093,128.46585,50,과속단속,-1
35.85537,128.51307,40,과속단속,-1
36.67324,126.67191,60,과속단속,29
35.80850,128.54355,60,과속단속,274
35.85993,128.61461,60,과속단속,272
35.85433,128.61763,50,과속단속,274
35.87390,128.53903,60,과속단속,-1
35.87683,128.62682,50,과속단속,290
36.75175,126.99635,50,과속단속,-1
35.87641,128.60368,30,과속단속,255
35.87290,128.60404,50,과속단속,279
35.80794,128.51299,40,과속단속,-1
36.67695,126.99014,50,과속단속,-1
36.84458,126.86066,50,과속단속,-1
35.90168,128.57919,40,과속단속,-1
37.39658,126.93887,60,과속단속,309
37.39621,126.94225,50,과속단속,-1
37.39841,126.95738,50,과속단속,-1
37.36651,126.95638,50,과속단속,-1
37.19350,126.64640,50,과속단속,-1
37.34841,126.79622,50,과속단속,198
37.29882,126.80038,50,과속단속,-1
37.30007,126.78975,50,과속단속,257
37.31547,126.82390,50,과속단속,94
37.30867,126.90670,50,과속단속,-1
37.28148,126.85566,60,과속단속,91
37.29545,126.85277,30,과속단속,129
37.30918,126.85244,50,과속단속,322
36.80482,127.16988,50,과속단속,-1
36.89891,127.21638,70,과속단속,37
36.89359,127.21189,70,과속단속,212
36.09438,129.37659,60,과속단속,309
36.05240,129.36043,50,과속단속,25
36.07329,129.38193,50,과속단속,66
35.98839,129.40009,50,과속단속,-1
35.98914,129.38412,50,과속단속,-1
35.94224,129.39429,50,과속단속,-1
36.00624,129.34515,50,과속단속,32
36.02260,129.35578,40,보호구역,-1
36.02241,129.35585,40,보호구역,-1
36.08466,129.39680,30,보호구역,-1
36.06901,129.37237,30,보호구역,197
35.98789,129.44204,30,보호구역,-1
36.00380,129.31615,30,보호구역,-1
36.01361,129.36031,30,보호구역,-1
35.95778,129.43159,50,보호구역,-1
36.03413,129.37926,30,보호구역,-1
36.57508,128.49836,30,보호구역,-1
37.21161,127.10351,60,과속단속,-1
37.19019,127.12469,30,보호구역,-1
35.87000,128.54669,40,보호구역,-1
35.87050,128.55073,30,과속단속,-1
35.85468,128.60913,50,과속단속,94
35.10444,128.97596,30,보호구역,-1
35.10120,128.95832,30,보호구역,-1
35.08118,128.97742,50,보호구역,-1
35.11048,128.95920,30,보호구역,-1
35.11011,128.95899,30,보호구역,-1
35.11545,128.96070,30,보호구역,-1
35.10496,128.97337,30,보호구역,-1
35.08369,129.00651,30,보호구역,-1
35.08322,129.00664,30,보호구역,-1
35.10363,128.98147,30,보호구역,-1
35.06139,128.97208,30,보호구역,-1
37.31896,127.09379,60,과속단속,232
37.31898,127.09424,60,과속단속,55
37.32886,127.13284,30,과속단속,-1
37.31664,127.43985,60,과속단속,-1
37.14009,127.15541,60,과속단속,-1
37.30352,127.08876,30,과속단속,-1
37.30303,127.08029,30,보호구역,-1
37.14048,127.15062,60,과속단속,-1
37.35846,127.06554,30,보호구역,-1
37.35874,127.06530,30,보호구역,-1
37.37008,127.30064,30,보호구역,-1
37.37946,127.22824,30,보호구역,-1
37.05747,126.97639,50,과속단속,-1
37.05582,126.97544,50,과속단속,-1
36.21157,126.61616,60,과속단속,-1
